Emotions,Path
Neutral,Datasets\JL\female2_neutral_4a_1.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001445.wav
Sadness,Datasets\ESD\0020\Sad\0020_001311.wav
Neutral,Datasets\RAVDESS\Actor_21\03-01-01-01-02-01-21.wav
Disgust,Datasets\CREMA-D\1053_ITH_DIS_XX.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001472.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-12-118-02-02-02-06.wav
Disgust,Datasets\CREMA-D\1080_IWL_DIS_XX.wav
Happiness,Datasets\ESD\0011\Happy\0011_000945.wav
Neutral,Datasets\ESD\0020\Neutral\0020_000126.wav
Anger,Datasets\CREMA-D\1006_IEO_ANG_LO.wav
Fear,Datasets\CREMA-D\1006_ITH_FEA_XX.wav
Anger,Datasets\CREMA-D\1066_ITH_ANG_XX.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001584.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_ton_disgust.wav
Fear,Datasets\TESS\YAF_fear\YAF_check_fear.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001600.wav
Neutral,Datasets\CREMA-D\1039_TIE_NEU_XX.wav
Neutral,Datasets\ESD\0015\Neutral\0015_000191.wav
Disgust,Datasets\CREMA-D\1047_IOM_DIS_XX.wav
Sadness,Datasets\CREMA-D\1050_ITS_SAD_XX.wav
Sadness,Datasets\ESD\0012\Sad\0012_001253.wav
Fear,Datasets\CREMA-D\1060_IOM_FEA_XX.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-01-04-55-02-02-02-02.wav
Sadness,Datasets\RAVDESS-SONG\Actor_22\03-02-04-02-01-02-22.wav
Sadness,Datasets\ESD\0017\Sad\0017_001218.wav
Sadness,Datasets\SAVEE\KL\sa04.wav
Anger,Datasets\ESD\0018\Angry\0018_000386.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001694.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000100.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001460.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001643.wav
Disgust,Datasets\RAVDESS\Actor_12\03-01-07-01-02-02-12.wav
Happiness,Datasets\CREMA-D\1026_IWW_HAP_XX.wav
Fear,Datasets\CREMA-D\1008_IEO_FEA_HI.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-02-87-02-02-02-17-66.wav
Happiness,Datasets\CREMA-D\1032_IEO_HAP_HI.wav
Happiness,Datasets\TESS\OAF_happy\OAF_such_happy.wav
Fear,Datasets\CREMA-D\1067_DFA_FEA_XX.wav
Anger,Datasets\CREMA-D\1023_IWL_ANG_XX.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001497.wav
Fear,Datasets\RAVDESS-SONG\Actor_24\03-02-06-01-01-02-24.wav
Sadness,Datasets\ESD\0016\Sad\0016_001380.wav
Fear,Datasets\RAVDESS\Actor_01\03-01-06-02-01-02-01.wav
Surprise,Datasets\RAVDESS\Actor_18\03-01-08-02-02-01-18.wav
Fear,Datasets\RAVDESS\Actor_13\03-01-06-01-01-01-13.wav
Anger,Datasets\CREMA-D\1089_TIE_ANG_XX.wav
Fear,Datasets\CREMA-D\1067_TSI_FEA_XX.wav
Anger,Datasets\CREMA-D\1022_IEO_ANG_MD.wav
Fear,Datasets\CREMA-D\1005_DFA_FEA_XX.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001437.wav
Fear,Datasets\CREMA-D\1085_IWL_FEA_XX.wav
Disgust,Datasets\CREMA-D\1010_IEO_DIS_HI.wav
Fear,Datasets\CREMA-D\1056_ITS_FEA_XX.wav
Sadness,Datasets\CREMA-D\1082_MTI_SAD_XX.wav
Anger,Datasets\ESD\0011\Angry\0011_000696.wav
Fear,Datasets\CREMA-D\1057_TAI_FEA_XX.wav
Happiness,Datasets\ASVP\ASVP1\03-01-03-02-10-00-02-02-02-04.wav
Sadness,Datasets\ESD\0012\Sad\0012_001250.wav
Sadness,Datasets\ESD\0015\Sad\0015_001363.wav
Neutral,Datasets\ESD\0019\Neutral\0019_000236.wav
Happiness,Datasets\ESD\0019\Happy\0019_000755.wav
Anger,Datasets\CREMA-D\1015_MTI_ANG_XX.wav
Anger,Datasets\RAVDESS-SONG\Actor_08\03-02-05-02-01-02-08.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_cab_ps.wav
Happiness,Datasets\ESD\0016\Happy\0016_000997.wav
Fear,Datasets\CREMA-D\1050_IEO_FEA_MD.wav
Happiness,Datasets\CREMA-D\1015_IEO_HAP_LO.wav
Happiness,Datasets\ESD\0014\Happy\0014_000829.wav
Sadness,Datasets\ESD\0014\Sad\0014_001336.wav
Anger,Datasets\TESS\OAF_angry\OAF_tape_angry.wav
Disgust,Datasets\CREMA-D\1078_ITS_DIS_XX.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000074.wav
Sadness,Datasets\ESD\0015\Sad\0015_001082.wav
Fear,Datasets\TESS\YAF_fear\YAF_chat_fear.wav
Anger,Datasets\ESD\0012\Angry\0012_000577.wav
Anger,Datasets\ESD\0020\Angry\0020_000491.wav
Sadness,Datasets\ESD\0019\Sad\0019_001297.wav
Sadness,Datasets\SAVEE\JE\sa05.wav
Anger,Datasets\ESD\0015\Angry\0015_000410.wav
Fear,Datasets\CREMA-D\1047_IWL_FEA_XX.wav
Happiness,Datasets\ESD\0014\Happy\0014_000928.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_youth_disgust.wav
Disgust,Datasets\CREMA-D\1007_MTI_DIS_XX.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000136.wav
Neutral,Datasets\CREMA-D\1023_IEO_NEU_XX.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001613.wav
Anger,Datasets\CREMA-D\1057_IEO_ANG_MD.wav
Sadness,Datasets\CREMA-D\1011_IWL_SAD_XX.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001660.wav
Fear,Datasets\TESS\YAF_fear\YAF_shall_fear.wav
Disgust,Datasets\CREMA-D\1021_TIE_DIS_XX.wav
Disgust,Datasets\CREMA-D\1064_TIE_DIS_XX.wav
Sadness,Datasets\SAVEE\DC\sa15.wav
Sadness,Datasets\CREMA-D\1026_ITH_SAD_XX.wav
Fear,Datasets\TESS\OAF_Fear\OAF_far_fear.wav
Fear,Datasets\RAVDESS-SONG\Actor_10\03-02-06-02-01-02-10.wav
Happiness,Datasets\CREMA-D\1030_IEO_HAP_LO.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000245.wav
Sadness,Datasets\CREMA-D\1059_IOM_SAD_XX.wav
Neutral,Datasets\ESD\0017\Neutral\0017_000016.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-30-121-02-02-02-08.wav
Happiness,Datasets\ESD\0020\Happy\0020_000748.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001447.wav
Happiness,Datasets\ASVP\ASVP5\03-01-03-01-01-61-02-02-02-02.wav
Fear,Datasets\CREMA-D\1018_ITS_FEA_XX.wav
Disgust,Datasets\CREMA-D\1047_DFA_DIS_XX.wav
Disgust,Datasets\CREMA-D\1029_ITH_DIS_XX.wav
Fear,Datasets\CREMA-D\1043_TAI_FEA_XX.wav
Anger,Datasets\ESD\0012\Angry\0012_000477.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000054.wav
Disgust,Datasets\RAVDESS\Actor_08\03-01-07-01-01-01-08.wav
Sadness,Datasets\TESS\OAF_Sad\OAF_yes_sad.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000188.wav
Fear,Datasets\CREMA-D\1068_IEO_FEA_HI.wav
Happiness,Datasets\CREMA-D\1005_IWL_HAP_XX.wav
Disgust,Datasets\CREMA-D\1067_TSI_DIS_XX.wav
Happiness,Datasets\ESD\0013\Happy\0013_000848.wav
Neutral,Datasets\ESD\0015\Neutral\0015_000322.wav
Neutral,Datasets\ESD\0013\Neutral\0013_000318.wav
Neutral,Datasets\ESD\0015\Neutral\0015_000236.wav
Sadness,Datasets\RAVDESS\Actor_04\03-01-04-01-02-01-04.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_read_ps.wav
Disgust,Datasets\CREMA-D\1014_ITH_DIS_XX.wav
Sadness,Datasets\ESD\0019\Sad\0019_001209.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000049.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001412.wav
Happiness,Datasets\CREMA-D\1028_ITH_HAP_XX.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001680.wav
Happiness,Datasets\ASVP\ASVP3\03-01-03-01-14-100-02-01-02-13-01.wav
Fear,Datasets\CREMA-D\1081_ITS_FEA_XX.wav
Happiness,Datasets\CREMA-D\1050_IWW_HAP_XX.wav
Neutral,Datasets\CREMA-D\1064_IEO_NEU_XX.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001598.wav
Disgust,Datasets\CREMA-D\1029_IEO_DIS_LO.wav
Fear,Datasets\RAVDESS-SONG\Actor_06\03-02-06-01-01-01-06.wav
Neutral,Datasets\RAVDESS\Actor_13\03-01-02-02-01-02-13.wav
Happiness,Datasets\JL\female2_happy_13a_1.wav
Anger,Datasets\ESD\0019\Angry\0019_000462.wav
Sadness,Datasets\JL\male1_sad_8b_2.wav
Happiness,Datasets\ESD\0011\Happy\0011_000983.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001550.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000113.wav
Sadness,Datasets\JL\female1_sad_6b_1.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-02-02-68-02-02-02.wav
Surprise,Datasets\ASVP\ASVP3\03-01-08-01-09-100-02-01-02-18.wav
Anger,Datasets\JL\female2_angry_3b_2.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001585.wav
Fear,Datasets\TESS\YAF_fear\YAF_chief_fear.wav
Sadness,Datasets\ESD\0015\Sad\0015_001250.wav
Sadness,Datasets\ESD\0015\Sad\0015_001070.wav
Anger,Datasets\ESD\0011\Angry\0011_000496.wav
Sadness,Datasets\ESD\0018\Sad\0018_001350.wav
Anger,Datasets\TESS\OAF_angry\OAF_tire_angry.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001512.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001656.wav
Happiness,Datasets\ESD\0014\Happy\0014_000808.wav
Disgust,Datasets\CREMA-D\1029_WSI_DIS_XX.wav
Happiness,Datasets\ASVP\ASVP5\03-01-03-02-06-68-02-02-02.wav
Sadness,Datasets\CREMA-D\1055_IEO_SAD_HI.wav
Happiness,Datasets\ESD\0012\Happy\0012_000817.wav
Anger,Datasets\ESD\0016\Angry\0016_000415.wav
Fear,Datasets\RAVDESS-SONG\Actor_14\03-02-06-01-01-02-14.wav
Happiness,Datasets\ESD\0012\Happy\0012_001003.wav
Neutral,Datasets\ESD\0013\Neutral\0013_000025.wav
Neutral,Datasets\CREMA-D\1076_TSI_NEU_XX.wav
Surprise,Datasets\TESS\YAF_pleasant_surprised\YAF_five_ps.wav
Sadness,Datasets\ESD\0012\Sad\0012_001300.wav
Happiness,Datasets\ESD\0018\Happy\0018_000857.wav
Sadness,Datasets\JL\male2_sad_15a_1.wav
Disgust,Datasets\CREMA-D\1006_TSI_DIS_XX.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-03-81-04-02-02-17.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001436.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000129.wav
Disgust,Datasets\CREMA-D\1005_IEO_DIS_HI.wav
Happiness,Datasets\SAVEE\JE\h04.wav
Fear,Datasets\RAVDESS-SONG\Actor_03\03-02-06-01-02-02-03.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-15-60-02-02-02.wav
Happiness,Datasets\TESS\OAF_happy\OAF_hush_happy.wav
Anger,Datasets\RAVDESS-SONG\Actor_09\03-02-05-02-01-01-09.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001446.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001678.wav
Neutral,Datasets\RAVDESS-SONG\Actor_12\03-02-02-02-01-01-12.wav
Happiness,Datasets\ESD\0011\Happy\0011_000793.wav
Fear,Datasets\CREMA-D\1052_IOM_FEA_XX.wav
Disgust,Datasets\CREMA-D\1082_IEO_DIS_HI.wav
Disgust,Datasets\CREMA-D\1031_IWL_DIS_XX.wav
Surprise,Datasets\TESS\YAF_pleasant_surprised\YAF_jar_ps.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000099.wav
Disgust,Datasets\CREMA-D\1006_ITH_DIS_XX.wav
Fear,Datasets\CREMA-D\1050_WSI_FEA_XX.wav
Surprise,Datasets\ASVP\ASVP5\03-01-08-01-02-86-02-02.wav
Sadness,Datasets\RAVDESS\Actor_22\03-01-04-02-02-02-22.wav
Sadness,Datasets\ESD\0017\Sad\0017_001067.wav
Disgust,Datasets\CREMA-D\1001_MTI_DIS_XX.wav
Disgust,Datasets\RAVDESS\Actor_11\03-01-07-02-02-02-11.wav
Disgust,Datasets\CREMA-D\1019_IEO_DIS_MD.wav
Anger,Datasets\ESD\0013\Angry\0013_000538.wav
Happiness,Datasets\CREMA-D\1058_TAI_HAP_XX.wav
Sadness,Datasets\ESD\0014\Sad\0014_001178.wav
Disgust,Datasets\CREMA-D\1025_TSI_DIS_XX.wav
Anger,Datasets\CREMA-D\1086_TIE_ANG_XX.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000246.wav
Disgust,Datasets\CREMA-D\1039_IEO_DIS_MD.wav
Sadness,Datasets\ASVP\ASVP5\03-01-04-01-22-41-02-01-02.wav
Surprise,Datasets\SAVEE\JK\su08.wav
Happiness,Datasets\ESD\0011\Happy\0011_001041.wav
Fear,Datasets\CREMA-D\1061_DFA_FEA_XX.wav
Sadness,Datasets\ESD\0014\Sad\0014_001380.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001726.wav
Fear,Datasets\CREMA-D\1043_DFA_FEA_XX.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_kick_disgust.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_pain_ps.wav
Anger,Datasets\JL\male2_angry_13b_2.wav
Neutral,Datasets\CREMA-D\1088_TSI_NEU_XX.wav
Disgust,Datasets\CREMA-D\1023_ITS_DIS_XX.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_juice_disgust.wav
Sadness,Datasets\ESD\0016\Sad\0016_001372.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001709.wav
Fear,Datasets\TESS\OAF_Fear\OAF_gun_fear.wav
Neutral,Datasets\CREMA-D\1043_TAI_NEU_XX.wav
Happiness,Datasets\ESD\0011\Happy\0011_000862.wav
Happiness,Datasets\ESD\0018\Happy\0018_000736.wav
Disgust,Datasets\CREMA-D\1070_WSI_DIS_XX.wav
Happiness,Datasets\CREMA-D\1024_TIE_HAP_XX.wav
Sadness,Datasets\ESD\0013\Sad\0013_001196.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_chair_disgust.wav
Disgust,Datasets\RAVDESS\Actor_17\03-01-07-01-01-02-17.wav
Happiness,Datasets\CREMA-D\1042_TAI_HAP_XX.wav
Sadness,Datasets\CREMA-D\1010_IWW_SAD_XX.wav
Happiness,Datasets\RAVDESS\Actor_22\03-01-03-02-02-02-22.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001433.wav
Disgust,Datasets\CREMA-D\1037_DFA_DIS_XX.wav
Sadness,Datasets\ESD\0013\Sad\0013_001393.wav
Happiness,Datasets\CREMA-D\1014_IEO_HAP_MD.wav
Fear,Datasets\CREMA-D\1074_MTI_FEA_XX.wav
Sadness,Datasets\CREMA-D\1033_IEO_SAD_LO.wav
Happiness,Datasets\ESD\0015\Happy\0015_000839.wav
Fear,Datasets\CREMA-D\1013_DFA_FEA_XX.wav
Fear,Datasets\CREMA-D\1037_IEO_FEA_MD.wav
Neutral,Datasets\RAVDESS-SONG\Actor_24\03-02-01-01-02-02-24.wav
Sadness,Datasets\ESD\0016\Sad\0016_001262.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001425.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001609.wav
Fear,Datasets\TESS\OAF_Fear\OAF_size_fear.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000199.wav
Fear,Datasets\CREMA-D\1061_TSI_FEA_XX.wav
Disgust,Datasets\CREMA-D\1033_WSI_DIS_XX.wav
Anger,Datasets\ESD\0018\Angry\0018_000499.wav
Fear,Datasets\CREMA-D\1031_TAI_FEA_XX.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-42-54-02-02-02-01.wav
Disgust,Datasets\CREMA-D\1072_TSI_DIS_XX.wav
Anger,Datasets\ESD\0013\Angry\0013_000610.wav
Neutral,Datasets\ESD\0019\Neutral\0019_000323.wav
Neutral,Datasets\CREMA-D\1058_MTI_NEU_XX.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001595.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_bean_disgust.wav
Anger,Datasets\ESD\0020\Angry\0020_000398.wav
Neutral,Datasets\ESD\0020\Neutral\0020_000317.wav
Anger,Datasets\JL\male2_angry_1b_1.wav
Neutral,Datasets\JL\male2_neutral_6b_2.wav
Disgust,Datasets\CREMA-D\1087_IEO_DIS_LO.wav
Sadness,Datasets\ESD\0018\Sad\0018_001362.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001605.wav
Happiness,Datasets\ESD\0016\Happy\0016_000978.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001673.wav
Anger,Datasets\ESD\0016\Angry\0016_000390.wav
Happiness,Datasets\CREMA-D\1008_TAI_HAP_XX.wav
Happiness,Datasets\ESD\0016\Happy\0016_000909.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001514.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001462.wav
Anger,Datasets\ESD\0013\Angry\0013_000613.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001543.wav
Disgust,Datasets\CREMA-D\1072_IEO_DIS_HI.wav
Anger,Datasets\ESD\0020\Angry\0020_000361.wav
Anger,Datasets\ESD\0018\Angry\0018_000401.wav
Disgust,Datasets\CREMA-D\1016_DFA_DIS_XX.wav
Fear,Datasets\CREMA-D\1064_TSI_FEA_XX.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000312.wav
Sadness,Datasets\CREMA-D\1043_WSI_SAD_XX.wav
Neutral,Datasets\RAVDESS\Actor_14\03-01-01-01-02-01-14.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000260.wav
Anger,Datasets\ESD\0013\Angry\0013_000514.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-01-94-02-02-02.wav
Happiness,Datasets\ESD\0017\Happy\0017_000766.wav
Anger,Datasets\TESS\OAF_angry\OAF_kite_angry.wav
Anger,Datasets\CREMA-D\1077_ITH_ANG_XX.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000198.wav
Neutral,Datasets\ESD\0019\Neutral\0019_000172.wav
Anger,Datasets\CREMA-D\1086_IWW_ANG_XX.wav
Fear,Datasets\TESS\OAF_Fear\OAF_peg_fear.wav
Neutral,Datasets\RAVDESS-SONG\Actor_04\03-02-02-02-01-02-04.wav
Disgust,Datasets\CREMA-D\1073_TAI_DIS_XX.wav
Happiness,Datasets\SAVEE\DC\h02.wav
Surprise,Datasets\RAVDESS\Actor_06\03-01-08-01-02-01-06.wav
Neutral,Datasets\TESS\OAF_neutral\OAF_raise_neutral.wav
Neutral,Datasets\RAVDESS\Actor_05\03-01-02-01-01-02-05.wav
Neutral,Datasets\ESD\0020\Neutral\0020_000073.wav
Fear,Datasets\TESS\OAF_Fear\OAF_lid_fear.wav
Sadness,Datasets\ESD\0019\Sad\0019_001367.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000181.wav
Fear,Datasets\TESS\YAF_fear\YAF_perch_fear.wav
Disgust,Datasets\RAVDESS\Actor_03\03-01-07-02-01-02-03.wav
Neutral,Datasets\TESS\YAF_neutral\YAF_gun_neutral.wav
Fear,Datasets\CREMA-D\1028_IWL_FEA_XX.wav
Sadness,Datasets\ESD\0020\Sad\0020_001252.wav
Sadness,Datasets\ESD\0020\Sad\0020_001355.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001589.wav
Fear,Datasets\TESS\OAF_Fear\OAF_bath_fear.wav
Fear,Datasets\CREMA-D\1030_IWL_FEA_XX.wav
Neutral,Datasets\CREMA-D\1064_ITS_NEU_XX.wav
Fear,Datasets\CREMA-D\1021_TIE_FEA_XX.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001675.wav
Disgust,Datasets\CREMA-D\1016_WSI_DIS_XX.wav
Happiness,Datasets\RAVDESS\Actor_02\03-01-03-02-02-01-02.wav
Happiness,Datasets\RAVDESS-SONG\Actor_24\03-02-03-01-02-01-24.wav
Anger,Datasets\CREMA-D\1047_IOM_ANG_XX.wav
Disgust,Datasets\RAVDESS\Actor_23\03-01-07-02-02-01-23.wav
Neutral,Datasets\ESD\0013\Neutral\0013_000032.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001633.wav
Sadness,Datasets\ESD\0014\Sad\0014_001361.wav
Sadness,Datasets\ESD\0016\Sad\0016_001282.wav
Fear,Datasets\CREMA-D\1027_TAI_FEA_XX.wav
Disgust,Datasets\CREMA-D\1059_TAI_DIS_XX.wav
Fear,Datasets\CREMA-D\1060_WSI_FEA_XX.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000091.wav
Neutral,Datasets\TESS\YAF_neutral\YAF_take_neutral.wav
Neutral,Datasets\SAVEE\DC\n15.wav
Anger,Datasets\TESS\OAF_angry\OAF_get_angry.wav
Anger,Datasets\ESD\0018\Angry\0018_000473.wav
Anger,Datasets\ESD\0018\Angry\0018_000557.wav
Disgust,Datasets\CREMA-D\1066_IEO_DIS_MD.wav
Disgust,Datasets\CREMA-D\1032_IEO_DIS_MD.wav
Happiness,Datasets\ESD\0019\Happy\0019_000802.wav
Sadness,Datasets\ESD\0014\Sad\0014_001254.wav
Happiness,Datasets\TESS\YAF_happy\YAF_tape_happy.wav
Disgust,Datasets\RAVDESS\Actor_17\03-01-07-01-02-02-17.wav
Fear,Datasets\TESS\YAF_fear\YAF_kick_fear.wav
Surprise,Datasets\ASVP\ASVP6\03-01-08-01-12-127-02-02-02-08.wav
Disgust,Datasets\CREMA-D\1077_MTI_DIS_XX.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001627.wav
Fear,Datasets\CREMA-D\1037_IEO_FEA_HI.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001445.wav
Disgust,Datasets\CREMA-D\1089_IWW_DIS_XX.wav
Happiness,Datasets\ESD\0017\Happy\0017_001038.wav
Happiness,Datasets\ESD\0013\Happy\0013_000962.wav
Fear,Datasets\TESS\YAF_fear\YAF_white_fear.wav
Anger,Datasets\ASVP\ASVP6\03-01-05-02-13-20-02-02-02-04.wav
Fear,Datasets\CREMA-D\1053_TAI_FEA_XX.wav
Fear,Datasets\CREMA-D\1004_IEO_FEA_LO.wav
Fear,Datasets\CREMA-D\1060_IWW_FEA_XX.wav
Neutral,Datasets\TESS\YAF_neutral\YAF_dab_neutral.wav
Anger,Datasets\CREMA-D\1043_TAI_ANG_XX.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000051.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001608.wav
Happiness,Datasets\ESD\0014\Happy\0014_001042.wav
Happiness,Datasets\ESD\0013\Happy\0013_000765.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001635.wav
Happiness,Datasets\ESD\0019\Happy\0019_001013.wav
Anger,Datasets\ESD\0013\Angry\0013_000683.wav
Happiness,Datasets\ESD\0016\Happy\0016_001014.wav
Anger,Datasets\CREMA-D\1034_IEO_ANG_HI.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000235.wav
Anger,Datasets\RAVDESS-SONG\Actor_11\03-02-05-01-01-02-11.wav
Anger,Datasets\ESD\0011\Angry\0011_000447.wav
Happiness,Datasets\ESD\0013\Happy\0013_000933.wav
Happiness,Datasets\ESD\0012\Happy\0012_000862.wav
Sadness,Datasets\ESD\0019\Sad\0019_001236.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_keen_disgust.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001543.wav
Happiness,Datasets\ESD\0020\Happy\0020_001042.wav
Anger,Datasets\RAVDESS\Actor_08\03-01-05-01-02-02-08.wav
Surprise,Datasets\ASVP\ASVP5\03-01-08-01-02-68-02-02-02.wav
Disgust,Datasets\CREMA-D\1045_TAI_DIS_XX.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001462.wav
Happiness,Datasets\ASVP\ASVP5\03-01-03-01-01-70-02-02-02.wav
Happiness,Datasets\ESD\0015\Happy\0015_000722.wav
Sadness,Datasets\JL\male2_sad_11a_1.wav
Fear,Datasets\CREMA-D\1072_ITS_FEA_XX.wav
Neutral,Datasets\ESD\0016\Neutral\0016_000297.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001694.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001685.wav
Neutral,Datasets\TESS\YAF_neutral\YAF_sub_neutral.wav
Disgust,Datasets\CREMA-D\1036_TSI_DIS_XX.wav
Surprise,Datasets\RAVDESS\Actor_16\03-01-08-01-02-01-16.wav
Sadness,Datasets\CREMA-D\1036_IEO_SAD_MD.wav
Fear,Datasets\CREMA-D\1056_IWW_FEA_XX.wav
Anger,Datasets\ESD\0017\Angry\0017_000542.wav
Happiness,Datasets\ESD\0013\Happy\0013_000920.wav
Neutral,Datasets\CREMA-D\1055_WSI_NEU_XX.wav
Fear,Datasets\CREMA-D\1047_TIE_FEA_XX.wav
Neutral,Datasets\CREMA-D\1034_IOM_NEU_XX.wav
Fear,Datasets\CREMA-D\1048_MTI_FEA_XX.wav
Happiness,Datasets\ESD\0019\Happy\0019_000935.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000264.wav
Anger,Datasets\ESD\0018\Angry\0018_000641.wav
Anger,Datasets\TESS\YAF_angry\YAF_bar_angry.wav
Disgust,Datasets\RAVDESS\Actor_15\03-01-07-02-02-01-15.wav
Anger,Datasets\ESD\0017\Angry\0017_000648.wav
Fear,Datasets\TESS\YAF_fear\YAF_keen_fear.wav
Neutral,Datasets\TESS\YAF_neutral\YAF_ditch_neutral.wav
Happiness,Datasets\ESD\0013\Happy\0013_000927.wav
Neutral,Datasets\RAVDESS-SONG\Actor_11\03-02-01-01-02-01-11.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-01-18-111-02-02-02-17.wav
Neutral,Datasets\CREMA-D\1073_IWL_NEU_XX.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001705.wav
Anger,Datasets\ESD\0011\Angry\0011_000461.wav
Surprise,Datasets\RAVDESS\Actor_10\03-01-08-02-02-01-10.wav
Happiness,Datasets\ESD\0020\Happy\0020_000842.wav
Fear,Datasets\CREMA-D\1012_IOM_FEA_XX.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001481.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_gap_disgust.wav
Disgust,Datasets\CREMA-D\1042_TAI_DIS_XX.wav
Neutral,Datasets\ESD\0017\Neutral\0017_000336.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001515.wav
Happiness,Datasets\CREMA-D\1028_MTI_HAP_XX.wav
Disgust,Datasets\CREMA-D\1022_IEO_DIS_MD.wav
Sadness,Datasets\TESS\YAF_sad\YAF_cheek_sad.wav
Sadness,Datasets\CREMA-D\1059_IEO_SAD_HI.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_pool_ps.wav
